Rows,Cols,CPU_Rows,GPU_Rows,Rate(MB/s),Avg_time,Min_time,Max_time,GPU_Power(W),GPU_Energy(J),CPU_Power(W),CPU_Energy(J),DRAM_Power(W),DRAM_Energy(J),Total_Power_inc_DRAM(W),Total_Energy_inc_DRAM(W),Total_Power_exc_DRAM(W),Total_Energy_exc_DRAM(W),Power_efficiency,t_winner,pe_winner
64,1024,56,8,34.7298,0.0091,0.0075,0.0104,67.9929,1.2051,79.7984,1.4143,23.56,0.0107,171.351,2.6301,147.791,2.6194,0.234992,0,0
64,1024,64,0,1011.51,0.0021,0.0003,0.0168,0,0,93.0462,0.2411,23.6924,0.0016,116.739,0.2427,93.0462,0.2411,10.8711,1,1
64,2048,0,64,470.984,0.0014,0.0011,0.0044,66.668,0.6886,79.6935,0.823,23.2208,0.0061,169.582,1.5177,146.362,1.5116,3.21795,0,0
64,2048,8,56,83.249,0.008,0.0063,0.01,68.168,1.1224,80.7613,1.3297,23.694,0.01,172.623,2.4621,148.929,2.4521,0.558983,0,0
64,2048,16,48,82.3327,0.008,0.0064,0.0103,68.114,1.1206,81.6051,1.3425,23.8434,0.0101,173.562,2.4732,149.719,2.4631,0.549914,0,0
64,2048,24,40,71.6341,0.0089,0.0073,0.0111,68.1239,1.1957,80.739,1.4171,23.7583,0.0107,172.621,2.6235,148.863,2.6128,0.481209,0,0
64,2048,32,32,68.7861,0.0094,0.0076,0.011,68.1852,1.2383,79.9154,1.4513,23.6552,0.011,171.756,2.7006,148.101,2.6896,0.464455,0,0
64,2048,40,24,59.4427,0.0103,0.0088,0.0123,68.1284,1.28,80.8882,1.5197,23.6754,0.0114,172.692,2.8111,149.017,2.7997,0.3989,0,0
64,2048,48,16,66.3335,0.0094,0.0079,0.0108,68.0742,1.2237,80.4286,1.4458,23.4919,0.0108,171.995,2.6803,148.503,2.6695,0.446682,0,0
64,2048,56,8,58.7173,0.0104,0.0089,0.0125,68.1483,1.3089,80.0791,1.5381,23.6292,0.0116,171.857,2.8586,148.227,2.847,0.39613,0,0
64,2048,64,0,830.761,0.0007,0.0006,0.0013,0,0,90.9448,0.0734,25.6286,0.0005,116.573,0.0739,90.9448,0.0734,9.13478,1,1
64,4096,0,64,599.924,0.0019,0.0017,0.0041,67.4021,0.704,80.1674,0.8373,23.3554,0.0063,170.925,1.5476,147.57,1.5413,4.06537,0,0
64,4096,8,56,138.792,0.0096,0.0076,0.0113,68.4832,1.2341,79.9647,1.441,23.8298,0.011,172.278,2.6861,148.448,2.6751,0.934956,0,0
64,4096,16,48,171.618,0.0075,0.0061,0.0094,68.415,1.1035,81.7262,1.3181,23.6534,0.0098,173.795,2.4314,150.141,2.4216,1.14304,0,0
64,4096,24,40,119.483,0.011,0.0088,0.0147,68.4455,1.3361,81.1152,1.5834,23.7025,0.0119,173.263,2.9314,149.561,2.9195,0.798892,0,0
64,4096,32,32,120.706,0.0105,0.0087,0.0123,68.3293,1.3071,80.0556,1.5314,23.7564,0.0117,172.141,2.8502,148.385,2.8385,0.813466,0,0
64,4096,40,24,139.069,0.0093,0.0075,0.0115,68.3872,1.2397,80.5013,1.4593,23.7601,0.011,172.649,2.71,148.889,2.699,0.934046,0,0
64,4096,48,16,112.762,0.0109,0.0093,0.0129,68.323,1.3433,81.2029,1.5965,23.8997,0.012,173.426,2.9518,149.526,2.9398,0.754128,0,0
64,4096,56,8,137.719,0.0098,0.0076,0.0132,68.311,1.2409,82.8758,1.5054,23.9167,0.0111,175.103,2.7574,151.187,2.7463,0.910917,0,0
64,4096,64,0,1412.8,0.003,0.0007,0.0144,0,0,99.1203,0.3464,23.9071,0.0021,123.027,0.3485,99.1203,0.3464,14.2534,1,1
64,8192,0,64,739.168,0.003,0.0028,0.0048,68.697,0.7778,80.61,0.9126,23.4099,0.0068,172.717,1.6972,149.307,1.6904,4.95066,0,0
64,8192,8,56,219.392,0.0111,0.0096,0.0129,68.9268,1.3594,80.8946,1.5954,23.9121,0.0121,173.733,2.9669,149.821,2.9548,1.46436,0,0
64,8192,16,48,261.788,0.0097,0.008,0.0129,68.8146,1.258,82.3803,1.506,24.0288,0.0113,175.224,2.7753,151.195,2.764,1.73146,0,0
64,8192,24,40,234.294,0.0109,0.009,0.0149,68.6895,1.3213,82.2675,1.5824,23.9249,0.0118,174.882,2.9155,150.957,2.9037,1.55206,0,0
64,8192,32,32,229.447,0.0117,0.0091,0.015,68.6693,1.3881,81.8901,1.6552,23.8019,0.0123,174.361,3.0556,150.559,3.0433,1.52397,0,0
64,8192,40,24,245.77,0.0111,0.0085,0.0154,68.6353,1.3533,82.1888,1.6205,23.8924,0.0121,174.716,2.9859,150.824,2.9738,1.62951,0,0
64,8192,48,16,212.955,0.0113,0.0098,0.0137,68.6227,1.3597,83.904,1.6624,23.9704,0.0122,176.497,3.0343,152.527,3.0221,1.39618,0,0
64,8192,56,8,232.351,0.0122,0.009,0.0144,68.5733,1.4179,82.5008,1.7059,23.9091,0.0127,174.983,3.1365,151.074,3.1238,1.53799,0,0
64,8192,64,0,1251.93,0.0022,0.0017,0.0033,0,0,96.1568,0.2286,24.3218,0.0015,120.479,0.2301,96.1568,0.2286,13.0197,1,1
64,16384,0,64,904.715,0.0048,0.0046,0.0084,69.6122,0.94,78.8871,1.0652,23.4809,0.0081,171.98,2.0133,148.499,2.0052,6.09239,0,0
64,16384,8,56,396.774,0.0129,0.0106,0.0154,69.3551,1.5024,80.9403,1.7533,24.111,0.0134,174.406,3.2691,150.295,3.2557,2.63996,0,0
64,16384,16,48,479.56,0.0107,0.0087,0.0141,69.2235,1.3432,82.6185,1.6031,24.1248,0.012,175.967,2.9583,151.842,2.9463,3.15828,0,0
64,16384,24,40,399.65,0.0138,0.0105,0.0168,68.9639,1.5495,82.2564,1.8482,24.1348,0.0139,175.355,3.4116,151.22,3.3977,2.64283,0,0
64,16384,32,32,407.613,0.0132,0.0103,0.0177,68.8808,1.5168,82.7369,1.8219,24.1705,0.0136,175.788,3.3523,151.618,3.3387,2.68843,0,0
64,16384,40,24,432.315,0.0121,0.0097,0.0147,68.8537,1.3977,84.8669,1.7227,24.1247,0.0126,177.845,3.133,153.721,3.1204,2.81234,0,0
64,16384,48,16,361.741,0.0139,0.0116,0.0172,68.6904,1.5502,84.2528,1.9014,24.2143,0.014,177.157,3.4656,152.943,3.4516,2.3652,0,0
64,16384,56,8,418.852,0.0125,0.01,0.016,68.6515,1.4527,84.3107,1.7839,24.0037,0.013,176.966,3.2496,152.962,3.2366,2.73827,0,0
64,16384,64,0,1372.03,0.0049,0.0031,0.0154,0,0,109.644,0.5867,24.587,0.0034,134.231,0.5901,109.644,0.5867,12.5135,1,1
64,32768,0,64,921.612,0.0094,0.0091,0.0127,70.7762,1.2931,77.4021,1.4141,23.374,0.0109,171.552,2.7181,148.178,2.7072,6.21961,0,0
64,32768,8,56,779.899,0.0138,0.0108,0.0209,70.1131,1.5883,83.1802,1.8842,24.6314,0.0143,177.925,3.4868,153.293,3.4725,5.08763,0,0
64,32768,16,48,746.903,0.0145,0.0112,0.0188,69.7686,1.6095,85.4161,1.9704,24.5841,0.0145,179.769,3.5944,155.185,3.5799,4.813,0,0
64,32768,24,40,575.312,0.017,0.0146,0.0204,69.2705,1.7757,84.8059,2.1739,24.5044,0.0161,178.581,3.9657,154.076,3.9496,3.73394,0,0
64,32768,32,32,672.6,0.0166,0.0125,0.022,69.0879,1.7447,85.1341,2.1499,24.6379,0.016,178.86,3.9106,154.222,3.8946,4.36124,0,0
64,32768,40,24,707.551,0.015,0.0119,0.0214,69.0395,1.6471,87.4977,2.0874,24.5548,0.015,181.092,3.7495,156.537,3.7345,4.52002,0,0
64,32768,48,16,658.908,0.0159,0.0127,0.0214,68.8953,1.6841,87.8259,2.1468,24.5883,0.0154,181.31,3.8463,156.721,3.8309,4.20433,0,0
64,32768,56,8,547.233,0.0184,0.0153,0.0277,68.7001,1.8627,86.8218,2.354,24.4837,0.017,180.006,4.2337,155.522,4.2167,3.51869,0,0
64,32768,64,0,1434.93,0.0086,0.0058,0.0223,0,0,110.291,1.0154,24.6603,0.0058,134.951,1.0212,110.291,1.0154,13.0103,1,1
64,65536,0,64,953.571,0.0181,0.0176,0.0212,71.522,1.9477,75.9889,2.0692,23.4169,0.0164,170.928,4.0333,147.511,4.0169,6.46441,0,0
64,65536,8,56,793.549,0.0228,0.0211,0.0313,70.7818,2.271,83.4645,2.6779,25.0043,0.0206,179.251,4.9695,154.246,4.9489,5.14469,0,0
64,65536,16,48,859.665,0.0234,0.0195,0.0346,70.2291,2.288,85.2679,2.7779,25.1627,0.021,180.66,5.0869,155.497,5.0659,5.5285,0,0
64,65536,24,40,825.73,0.0236,0.0203,0.0356,69.7631,2.3162,86.6622,2.8773,25.0528,0.0213,181.478,5.2148,156.425,5.1935,5.27875,0,0
64,65536,32,32,827.157,0.0251,0.0203,0.0367,69.3596,2.3822,87.4015,3.0018,25.087,0.0221,181.848,5.4061,156.761,5.384,5.27655,0,0
64,65536,40,24,841.258,0.024,0.0199,0.034,69.1329,2.2655,89.7747,2.9418,25.0896,0.0211,183.997,5.2284,158.908,5.2073,5.29401,0,0
64,65536,48,16,841.007,0.0219,0.0199,0.0323,68.9536,2.1192,92.9455,2.8565,25.1334,0.0198,187.032,4.9955,161.899,4.9757,5.19464,0,0
64,65536,56,8,789.666,0.0279,0.0212,0.0347,68.755,2.5474,89.2232,3.3057,24.9568,0.0237,182.935,5.8768,157.978,5.8531,4.99858,0,0
64,65536,64,0,1507.37,0.015,0.0111,0.0254,0,0,110.185,1.7427,25.0769,0.0102,135.262,1.7529,110.185,1.7427,13.6804,1,1
128,16,0,128,17.6566,0.0007,0.0005,0.0008,65.384,0.6114,81.1184,0.7584,23.3082,0.0056,169.811,1.3754,146.502,1.3698,0.120521,0,0
128,16,8,120,1.2448,0.0084,0.0066,0.0106,68.0907,1.1553,80.7647,1.3703,23.6188,0.0103,172.474,2.5359,148.855,2.5256,0.00836248,0,0
128,16,16,112,1.0478,0.0095,0.0078,0.0115,68.0429,1.2164,80.5302,1.4396,23.6212,0.0108,172.194,2.6668,148.573,2.656,0.00705242,0,0
128,16,24,104,1.3646,0.0077,0.006,0.0094,68.0218,1.098,81.7937,1.3203,23.6847,0.0098,173.5,2.4281,149.815,2.4183,0.00910854,0,0
128,16,32,96,1.3484,0.0079,0.0061,0.0103,68.0247,1.1304,80.339,1.3349,23.4591,0.01,171.823,2.4753,148.364,2.4653,0.00908848,0,0
128,16,40,88,1.2776,0.0085,0.0064,0.0097,68.0628,1.1492,79.8353,1.3479,23.5828,0.0102,171.481,2.5073,147.898,2.4971,0.00863838,0,0
128,16,48,80,1.2954,0.0081,0.0063,0.0106,68.0219,1.1369,80.8346,1.351,23.5574,0.0101,172.414,2.498,148.856,2.4879,0.00870234,0,0
128,16,56,72,1.0734,0.0095,0.0076,0.0112,68.0941,1.2409,80.291,1.4631,23.5463,0.011,171.931,2.715,148.385,2.704,0.00723388,0,0
128,16,64,64,1.3172,0.0081,0.0062,0.0097,67.9638,1.142,80.3882,1.3507,23.5945,0.0102,171.947,2.5029,148.352,2.4927,0.00887888,0,0
128,16,72,56,1.1096,0.0086,0.0074,0.0112,68.0445,1.1742,80.7215,1.3929,23.6328,0.0105,172.399,2.5776,148.766,2.5671,0.00745869,0,0
128,16,80,48,1.1162,0.0098,0.0073,0.012,68.1322,1.241,80.5143,1.4655,23.7074,0.0111,172.354,2.7176,148.647,2.7065,0.00750909,0,0
128,16,88,40,1.2189,0.0085,0.0067,0.0099,68.0343,1.1499,80.1342,1.3544,23.5595,0.0102,171.728,2.5145,148.168,2.5043,0.00822644,0,0
128,16,96,32,1.0866,0.0097,0.0075,0.0114,68.1057,1.2327,79.9731,1.4475,23.661,0.011,171.74,2.6912,148.079,2.6802,0.00733798,0,0
128,16,104,24,1.3892,0.0073,0.0059,0.0088,67.9074,1.0637,80.5595,1.2619,23.4823,0.0094,171.949,2.335,148.467,2.3256,0.00935697,0,0
128,16,112,16,1.1243,0.0091,0.0073,0.0106,68.0283,1.1929,80.7221,1.4154,23.6001,0.0106,172.351,2.6189,148.75,2.6083,0.0075583,0,0
128,16,120,8,1.1954,0.0084,0.0069,0.0106,68.0739,1.156,80.0546,1.3594,23.5806,0.0103,171.709,2.5257,148.128,2.5154,0.00807002,0,0
128,16,128,0,61.5766,0.0016,0.0001,0.0156,0,0,92.4829,0.1971,23.4298,0.0013,115.913,0.1984,92.4829,0.1971,0.665816,1,1
128,32,0,128,23.0448,0.0009,0.0007,0.0014,65.4108,0.6239,80.445,0.7672,23.2907,0.0057,169.147,1.3968,145.856,1.3911,0.157997,0,0
128,32,8,120,2.3526,0.0089,0.007,0.0112,68.1547,1.1997,79.806,1.4047,23.7261,0.0107,171.687,2.6151,147.961,2.6044,0.0159002,0,0
128,32,16,112,2.5331,0.0082,0.0065,0.0097,67.9614,1.1349,80.2496,1.3401,23.6123,0.0101,171.823,2.4851,148.211,2.475,0.0170912,0,0
128,32,24,104,2.1476,0.0101,0.0076,0.0121,68.1314,1.2543,79.2707,1.4593,23.5796,0.0111,170.982,2.7247,147.402,2.7136,0.0145697,0,0
128,32,32,96,2.0086,0.0096,0.0082,0.0112,68.1115,1.2325,80.4122,1.455,23.6799,0.011,172.204,2.6985,148.524,2.6875,0.0135238,0,0
128,32,40,88,2.2231,0.009,0.0074,0.0109,68.0662,1.1849,80.4244,1.4,23.5964,0.0105,172.087,2.5954,148.491,2.5849,0.0149713,0,0
128,32,48,80,2.2898,0.0087,0.0072,0.0104,68.0889,1.1614,80.097,1.3662,23.5133,0.0103,171.699,2.5379,148.186,2.5276,0.0154522,0,0
128,32,56,72,3.8862,0.0048,0.0042,0.0064,67.7487,0.9342,81.0416,1.1175,23.4723,0.0083,172.263,2.06,148.79,2.0517,0.0261186,0,0
128,32,64,64,1.9862,0.0095,0.0082,0.0111,68.0794,1.2375,79.5292,1.4456,23.6818,0.011,171.29,2.6941,147.609,2.6831,0.0134559,0,0
128,32,72,56,3.8587,0.0052,0.0042,0.0067,67.7628,0.9501,80.7032,1.1315,23.5317,0.0085,171.998,2.0901,148.466,2.0816,0.0259905,0,0
128,32,80,48,2.4333,0.0085,0.0067,0.0112,68.0853,1.1503,79.788,1.3479,23.5676,0.0102,171.441,2.5084,147.873,2.4982,0.0164553,0,0
128,32,88,40,2.621,0.008,0.0063,0.0094,67.9028,1.1224,80.7988,1.3356,23.5467,0.01,172.248,2.468,148.702,2.458,0.0176259,0,0
128,32,96,32,2.0503,0.0094,0.008,0.0111,68.0331,1.225,80.2878,1.4456,23.6617,0.0109,171.983,2.6815,148.321,2.6706,0.0138234,0,0
128,32,104,24,2.1652,0.0095,0.0076,0.0116,68.0896,1.2447,79.3477,1.4505,23.5738,0.011,171.011,2.7062,147.437,2.6952,0.0146856,0,0
128,32,112,16,1.9781,0.0096,0.0083,0.0116,68.0537,1.2293,80.324,1.4509,23.6501,0.011,172.028,2.6912,148.378,2.6802,0.0133315,0,0
128,32,120,8,2.5402,0.0081,0.0064,0.0093,67.9186,1.1355,79.8801,1.3354,23.6292,0.0101,171.428,2.481,147.799,2.4709,0.0171869,0,0
128,32,128,0,129.172,0.0027,0.0001,0.0159,0,0,94.417,0.3045,23.3059,0.0019,117.723,0.3064,94.417,0.3045,1.3681,1,1
128,64,0,128,121.843,0.0005,0.0003,0.0006,64.7128,0.5923,81.1684,0.7429,23.5539,0.0055,169.435,1.3407,145.881,1.3352,0.835221,0,0
128,64,8,120,4.9208,0.0085,0.0067,0.0112,68.0535,1.1684,79.4427,1.3639,23.5075,0.0103,171.004,2.5426,147.496,2.5323,0.0333622,0,0
128,64,16,112,5.5747,0.0076,0.0059,0.0098,68.0917,1.1,82.125,1.3267,23.5723,0.0098,173.789,2.4365,150.217,2.4267,0.0371111,0,0
128,64,24,104,5.6478,0.0067,0.0058,0.0092,67.9415,1.0455,80.6348,1.2408,23.5173,0.0093,172.094,2.2956,148.576,2.2863,0.0380128,0,0
128,64,32,96,4.2211,0.0097,0.0078,0.0111,68.1393,1.2542,79.5613,1.4644,23.6656,0.0112,171.366,2.7298,147.701,2.7186,0.0285788,0,0
128,64,40,88,9.0242,0.0052,0.0036,0.0068,67.7237,0.9365,82.1527,1.136,23.4941,0.0083,173.37,2.0808,149.876,2.0725,0.0602109,0,0
128,64,48,80,5.0388,0.0087,0.0065,0.0108,68.0052,1.1635,79.983,1.3684,23.5282,0.0103,171.516,2.5422,147.988,2.5319,0.0340487,0,0
128,64,56,72,5.1636,0.0077,0.0063,0.0098,67.9487,1.107,80.3574,1.3091,23.5758,0.0098,171.882,2.4259,148.306,2.4161,0.0348172,0,0
128,64,64,64,4.2157,0.0101,0.0078,0.012,68.0762,1.2583,80.0274,1.4791,23.6215,0.0112,171.725,2.7486,148.104,2.7374,0.0284645,0,0
128,64,72,56,3.8044,0.0098,0.0086,0.0112,68.0925,1.2376,80.2572,1.4587,23.6517,0.011,172.001,2.7073,148.35,2.6963,0.0256448,0,0
128,64,80,48,5.1392,0.0078,0.0064,0.0093,67.988,1.107,81.2421,1.3228,23.663,0.0099,172.893,2.4397,149.23,2.4298,0.0344381,0,0
128,64,88,40,5.5247,0.007,0.0059,0.0081,67.8849,1.0953,79.7424,1.2866,23.5137,0.0097,171.141,2.3916,147.627,2.3819,0.0374233,0,0
128,64,96,32,5.1433,0.008,0.0064,0.0097,67.9854,1.1445,80.9049,1.3619,23.6568,0.0102,172.547,2.5166,148.89,2.5064,0.0345442,0,0
128,64,104,24,3.6132,0.0104,0.0091,0.0123,68.0686,1.2752,79.7912,1.4948,23.5359,0.0113,171.396,2.7813,147.86,2.77,0.0244367,0,0
128,64,112,16,5.6939,0.0071,0.0058,0.0084,67.9207,1.0854,80.5121,1.2866,23.5951,0.0097,172.028,2.3817,148.433,2.372,0.0383601,0,0
128,64,120,8,4.5004,0.0092,0.0073,0.011,68.0262,1.2324,80.2774,1.4543,23.5527,0.0109,171.856,2.6976,148.304,2.6867,0.0303459,0,0
128,64,128,0,211.445,0.0004,0.0002,0.0008,0,0,88.4283,0.0424,25.2187,0.0003,113.647,0.0427,88.4283,0.0424,2.39114,1,1
128,128,0,128,190.623,0.0005,0.0003,0.0008,64.8273,0.601,81.0674,0.7515,23.3662,0.0056,169.261,1.3581,145.895,1.3525,1.30658,0,0
128,128,8,120,13.6987,0.0061,0.0048,0.0075,67.8661,1.0059,79.8102,1.1829,23.4212,0.0089,171.097,2.1977,147.676,2.1888,0.0927617,0,0
128,128,16,112,12.1498,0.0064,0.0054,0.0077,67.9202,1.0084,80.9007,1.2011,23.6384,0.009,172.459,2.2185,148.821,2.2095,0.0816404,0,0
128,128,24,104,7.9767,0.0099,0.0082,0.0129,68.0684,1.2688,79.7296,1.4861,23.6291,0.0113,171.427,2.7662,147.798,2.7549,0.0539703,0,0
128,128,32,96,8.8585,0.0097,0.0074,0.0115,68.0749,1.2411,79.759,1.454,23.6967,0.0111,171.531,2.7062,147.834,2.6951,0.059922,0,0
128,128,40,88,8.4586,0.0095,0.0077,0.0125,68.0614,1.2295,80.5236,1.4546,23.559,0.0109,172.144,2.695,148.585,2.6841,0.0569277,0,0
128,128,48,80,10.1939,0.0075,0.0064,0.01,67.9685,1.0972,80.5359,1.3,23.6296,0.0098,172.134,2.407,148.504,2.3972,0.0686438,0,0
128,128,56,72,10.9552,0.0075,0.006,0.0096,67.9302,1.0934,80.3554,1.2933,23.4469,0.0097,171.732,2.3964,148.286,2.3867,0.0738791,0,0
128,128,64,64,9.4707,0.0083,0.0069,0.0095,68.0199,1.1433,81.6163,1.3718,23.559,0.0102,173.195,2.5253,149.636,2.5151,0.0632915,0,0
128,128,72,56,8.0011,0.0101,0.0082,0.0116,68.1394,1.2645,79.6252,1.4776,23.6477,0.0113,171.412,2.7534,147.765,2.7421,0.0541476,0,0
128,128,80,48,9.9012,0.0084,0.0066,0.0103,67.9649,1.1737,80.2105,1.3851,23.504,0.0104,171.679,2.5692,148.175,2.5588,0.0668208,0,0
128,128,88,40,9.2046,0.009,0.0071,0.0107,68.0094,1.194,80.5656,1.4144,23.5446,0.0106,172.12,2.619,148.575,2.6084,0.0619525,0,0
128,128,96,32,11.1363,0.0073,0.0059,0.0087,67.8785,1.0876,81.0401,1.2984,23.5697,0.0097,172.488,2.3957,148.919,2.386,0.0747811,0,0
128,128,104,24,9.5242,0.0082,0.0069,0.0098,67.9785,1.1246,80.9948,1.3399,23.6011,0.01,172.574,2.4745,148.973,2.4645,0.0639323,0,0
128,128,112,16,9.1519,0.0086,0.0072,0.0102,67.8967,1.1613,80.3155,1.3737,23.6588,0.0104,171.871,2.5454,148.212,2.535,0.0617486,0,0
128,128,120,8,8.663,0.0088,0.0076,0.0102,68.0623,1.188,80.3301,1.402,23.5625,0.0105,171.955,2.6005,148.392,2.59,0.058379,0,0
128,128,128,0,404.828,0.0013,0.0002,0.0147,0,0,91.9665,0.1652,23.1957,0.0011,115.162,0.1663,91.9665,0.1652,4.4019,1,1
128,256,0,128,166.542,0.0009,0.0008,0.0013,65.5311,0.6269,80.9525,0.7744,23.4129,0.0057,169.897,1.407,146.484,1.4013,1.13693,0,0
128,256,8,120,18.5465,0.0088,0.0071,0.01,68.1146,1.172,80.0255,1.3769,23.6522,0.0104,171.792,2.5593,148.14,2.5489,0.125196,0,0
128,256,16,112,22.4858,0.0077,0.0058,0.0097,68.0021,1.0976,80.8891,1.3056,23.6149,0.0098,172.506,2.413,148.891,2.4032,0.151022,0,0
128,256,24,104,18.0242,0.0084,0.0073,0.0101,68.1016,1.1654,80.6735,1.3805,23.6563,0.0104,172.431,2.5563,148.775,2.5459,0.121151,0,0
128,256,32,96,18.5735,0.0089,0.0071,0.0106,68.0041,1.1953,79.9006,1.4044,23.6547,0.0107,171.559,2.6104,147.905,2.5997,0.125577,0,0
128,256,40,88,16.5057,0.01,0.0079,0.0114,68.1243,1.2717,79.9732,1.4928,23.5397,0.0113,171.637,2.7758,148.098,2.7645,0.111452,0,0
128,256,48,80,17.9354,0.0086,0.0073,0.0102,68.0672,1.1827,80.2204,1.3929,23.5603,0.0105,171.848,2.5861,148.288,2.5756,0.12095,0,0
128,256,56,72,24.3309,0.0063,0.0054,0.008,67.8484,1.0538,80.1367,1.2446,23.475,0.0093,171.46,2.3077,147.985,2.2984,0.164415,0,0
128,256,64,64,20.9582,0.0075,0.0063,0.0092,67.9933,1.0803,80.9708,1.2865,23.4674,0.0096,172.431,2.3764,148.964,2.3668,0.140693,0,0
128,256,72,56,15.8857,0.0102,0.0083,0.0129,68.0622,1.2879,80.0596,1.5149,23.6678,0.0115,171.79,2.8143,148.122,2.8028,0.107248,0,0
128,256,80,48,15.5668,0.0101,0.0084,0.0121,68.1355,1.2657,80.1349,1.4885,23.6088,0.0112,171.879,2.7654,148.27,2.7542,0.104989,0,0
128,256,88,40,16.9083,0.0101,0.0078,0.0121,68.1,1.2634,80.3471,1.4906,23.596,0.0112,172.043,2.7652,148.447,2.754,0.113901,0,0
128,256,96,32,18.9597,0.0084,0.0069,0.0106,67.9839,1.1513,80.4901,1.3631,23.6438,0.0103,172.118,2.5247,148.474,2.5144,0.127697,0,0
128,256,104,24,17.0981,0.0091,0.0077,0.0104,68.0317,1.2035,80.0998,1.4169,23.6518,0.0107,171.783,2.6311,148.132,2.6204,0.115425,0,0
128,256,112,16,15.6505,0.0103,0.0084,0.0127,68.072,1.2707,80.4274,1.5012,23.6119,0.0113,172.111,2.7832,148.499,2.7719,0.105391,0,0
128,256,120,8,17.8232,0.0094,0.0074,0.0117,68.0681,1.2104,79.9577,1.4217,23.6111,0.0108,171.637,2.6429,148.026,2.6321,0.120406,0,0
128,256,128,0,719.576,0.0025,0.0002,0.0141,0,0,95.3501,0.2858,23.1691,0.0018,118.519,0.2876,95.3501,0.2858,7.54667,1,1
128,512,0,128,264.242,0.0011,0.001,0.0014,66.1303,0.6408,81.0879,0.7857,23.5615,0.0059,170.78,1.4324,147.218,1.4265,1.7949,0,0
128,512,8,120,34.3974,0.01,0.0076,0.0127,68.2479,1.2687,79.1469,1.4713,23.5771,0.0112,170.972,2.7512,147.395,2.74,0.233369,0,0
128,512,16,112,59.3753,0.0053,0.0044,0.0069,67.9093,0.9423,81.3407,1.1287,23.5454,0.0084,172.795,2.0794,149.25,2.071,0.397824,0,0
128,512,24,104,41.4456,0.0077,0.0063,0.0105,68.0993,1.1035,81.2218,1.3161,23.5587,0.0098,172.88,2.4294,149.321,2.4196,0.27756,0,0
128,512,32,96,30.3054,0.0101,0.0087,0.0124,68.1866,1.2714,80.0107,1.4918,23.4932,0.0112,171.69,2.7744,148.197,2.7632,0.204494,0,0
128,512,40,88,35.1349,0.0086,0.0075,0.0102,68.1575,1.1963,80.7127,1.4166,23.6052,0.0106,172.475,2.6235,148.87,2.6129,0.23601,0,0
128,512,48,80,32.9166,0.0098,0.008,0.0117,68.1774,1.2658,79.6037,1.4779,23.4963,0.0112,171.277,2.7549,147.781,2.7437,0.222739,0,0
128,512,56,72,32.8379,0.0102,0.008,0.0124,68.2096,1.2673,80.3925,1.4936,23.6018,0.0112,172.204,2.7721,148.602,2.7609,0.220979,0,0
128,512,64,64,33.7253,0.0091,0.0078,0.0106,68.0453,1.215,80.5366,1.438,23.5855,0.0108,172.167,2.6638,148.582,2.653,0.226981,0,0
128,512,72,56,47.6453,0.0068,0.0055,0.0085,68.0252,1.0349,81.154,1.2346,23.5366,0.0092,172.716,2.2787,149.179,2.2695,0.319383,0,0
128,512,80,48,49.3298,0.0067,0.0053,0.0092,67.9732,1.0227,81.3951,1.2246,23.4588,0.009,172.827,2.2563,149.368,2.2473,0.330256,0,0
128,512,88,40,28.1904,0.0108,0.0093,0.012,68.1432,1.3172,79.6053,1.5387,23.6403,0.0117,171.389,2.8676,147.748,2.8559,0.1908,0,0
128,512,96,32,46.1437,0.0072,0.0057,0.0094,67.9995,1.0657,80.7959,1.2662,23.4702,0.0094,172.266,2.3413,148.795,2.3319,0.310115,0,0
128,512,104,24,31.9616,0.0101,0.0082,0.0125,68.1321,1.2672,81.1822,1.5099,23.5911,0.0113,172.905,2.7884,149.314,2.7771,0.214056,0,0
128,512,112,16,31.4245,0.0104,0.0083,0.0128,68.0973,1.2977,80.1733,1.5278,23.5688,0.0115,171.839,2.837,148.271,2.8255,0.21194,0,0
128,512,120,8,29.1439,0.0107,0.009,0.0124,68.1369,1.316,79.9382,1.5439,23.5837,0.0117,171.659,2.8716,148.075,2.8599,0.196818,0,0
128,512,128,0,856.985,0.0032,0.0003,0.0139,0,0,98.5187,0.3604,23.3508,0.0022,121.869,0.3626,98.5187,0.3604,8.6987,1,1
128,1024,0,128,434.675,0.0014,0.0012,0.0051,66.6911,0.6651,80.5413,0.8032,23.3963,0.006,170.629,1.4743,147.232,1.4683,2.95231,1,1
128,1024,8,120,65.1273,0.0102,0.0081,0.0129,68.3782,1.2912,79.168,1.4949,23.6625,0.0115,171.209,2.7976,147.546,2.7861,0.441403,0,0
128,1024,16,112,68.3563,0.0094,0.0077,0.0123,68.406,1.2138,81.4765,1.4458,23.8043,0.0108,173.687,2.6704,149.882,2.6596,0.456066,0,0
128,1024,24,104,61.1621,0.0099,0.0086,0.0122,68.274,1.2714,80.2746,1.4948,23.5222,0.0112,172.071,2.7774,148.549,2.7662,0.411731,0,0
128,1024,32,96,57.5947,0.0106,0.0091,0.0123,68.3105,1.288,80.3556,1.5151,23.665,0.0114,172.331,2.8145,148.666,2.8031,0.38741,0,0
128,1024,40,88,74.9829,0.0088,0.007,0.0106,68.3922,1.2412,81.5164,1.4794,23.6483,0.011,173.557,2.7316,149.909,2.7206,0.500191,0,0
